user_id,course_id,coursetitle,completiondate,status,credithours,grade,trainingcost,trainingtype
1093,ETHICS-001,Code de Déontologie Novaryn Tech,2019-10-05,COMP,1.5,81.24,109.95,COMPLIANCE
1093,AZURE-001,Microsoft Azure Fundamentals,2020-12-18,FAIL,28.0,56.43,1718.76,ELEARN
1093,SAFE-001,SAFe Agile Practitioner,2025-05-09,ENR,16.0,0.0,1212.4,COURSE
1093,COMM-001,Communication & Public Speaking,2025-04-22,ENR,8.0,0.0,373.48,OJT
1094,GDPR-001,RGPD & Protection des Données,2015-03-29,COMP,2.0,79.47,189.04,COMPLIANCE
1094,HEALTH-001,Santé & Sécurité au Travail,2015-03-05,COMP,4.0,78.18,234.96,COMPLIANCE
1094,FIRE-001,Sécurité & Évacuation Incendie,2015-03-11,COMP,1.0,77.78,98.79,COMPLIANCE
1094,DEI-001,Égalité Femmes-Hommes,2015-02-26,COMP,3.0,84.7,182.83,COMPLIANCE
1094,FRAUD-001,Prévention Fraude & Corruption,2015-03-15,COMP,2.0,93.17,150.69,COMPLIANCE
1094,ETHICS-001,Code de Déontologie Novaryn Tech,2015-04-15,COMP,1.5,88.93,127.96,COMPLIANCE
1094,PM-001,Product Management Essentials,2021-04-23,COMP,20.0,82.75,1377.75,COURSE
1094,REACT-001,React & TypeScript Masterclass,2024-03-28,COMP,36.0,85.84,1265.53,ELEARN
1095,GDPR-001,RGPD & Protection des Données,2016-04-26,COMP,2.0,76.22,207.99,COMPLIANCE
1095,HEALTH-001,Santé & Sécurité au Travail,2016-05-10,COMP,4.0,86.55,262.16,COMPLIANCE
1095,FIRE-001,Sécurité & Évacuation Incendie,2016-04-25,COMP,1.0,72.72,105.47,COMPLIANCE
1095,DEI-001,Égalité Femmes-Hommes,2016-04-24,COMP,3.0,76.55,171.39,COMPLIANCE
1095,FRAUD-001,Prévention Fraude & Corruption,2016-04-15,COMP,2.0,85.51,153.93,COMPLIANCE
1095,ETHICS-001,Code de Déontologie Novaryn Tech,2016-05-08,COMP,1.5,74.19,122.08,COMPLIANCE
1095,PM-001,Product Management Essentials,2022-06-25,FAIL,20.0,46.13,1057.66,COURSE
1095,REACT-001,React & TypeScript Masterclass,2024-04-30,COMP,36.0,96.04,1077.15,ELEARN
1095,SAFE-001,SAFe Agile Practitioner,2022-04-29,COMP,16.0,73.47,1569.25,COURSE
1095,EXCEL-001,Excel Avancé & Reporting,2023-07-14,COMP,8.0,74.32,359.53,ELEARN
1096,GDPR-001,RGPD & Protection des Données,2021-06-22,COMP,2.0,75.58,180.87,COMPLIANCE
1096,HEALTH-001,Santé & Sécurité au Travail,2021-07-09,COMP,4.0,88.5,254.68,COMPLIANCE
1096,FIRE-001,Sécurité & Évacuation Incendie,2021-07-02,COMP,1.0,83.05,97.99,COMPLIANCE
1096,DEI-001,Égalité Femmes-Hommes,2021-07-11,COMP,3.0,77.31,188.04,COMPLIANCE
1096,FRAUD-001,Prévention Fraude & Corruption,2021-06-26,COMP,2.0,80.14,155.36,COMPLIANCE
1096,ETHICS-001,Code de Déontologie Novaryn Tech,2021-06-07,COMP,1.5,71.2,130.3,COMPLIANCE
1096,EXCEL-001,Excel Avancé & Reporting,2023-08-29,COMP,8.0,90.96,454.48,ELEARN
1096,ML-001,Machine Learning Fundamentals,2023-08-13,COMP,40.0,61.14,1605.86,ELEARN
1096,LEAD-001,Leadership & Management,2022-08-23,FAIL,20.0,56.85,1709.36,COURSE
1097,GDPR-001,RGPD & Protection des Données,2023-03-16,COMP,2.0,75.95,218.9,COMPLIANCE
1097,HEALTH-001,Santé & Sécurité au Travail,2023-03-31,COMP,4.0,74.19,258.17,COMPLIANCE
1097,FIRE-001,Sécurité & Évacuation Incendie,2023-04-02,COMP,1.0,98.8,109.41,COMPLIANCE
1097,DEI-001,Égalité Femmes-Hommes,2023-03-02,COMP,3.0,93.79,167.09,COMPLIANCE
1097,FRAUD-001,Prévention Fraude & Corruption,2023-03-05,COMP,2.0,83.76,139.96,COMPLIANCE
1097,ETHICS-001,Code de Déontologie Novaryn Tech,2023-02-11,COMP,1.5,89.76,112.81,COMPLIANCE
1097,AZURE-001,Microsoft Azure Fundamentals,2024-04-23,COMP,28.0,94.31,1569.54,ELEARN
1097,EXCEL-001,Excel Avancé & Reporting,2025-04-19,ENR,8.0,0.0,422.17,ELEARN
1097,LEAD-001,Leadership & Management,2025-05-17,ENR,20.0,0.0,1277.23,COURSE
1098,GDPR-001,RGPD & Protection des Données,2013-08-19,COMP,2.0,80.34,198.83,COMPLIANCE
1098,HEALTH-001,Santé & Sécurité au Travail,2013-09-21,COMP,4.0,81.82,235.62,COMPLIANCE
1098,FIRE-001,Sécurité & Évacuation Incendie,2013-09-08,COMP,1.0,90.05,106.63,COMPLIANCE
1098,DEI-001,Égalité Femmes-Hommes,2013-09-23,COMP,3.0,77.28,195.01,COMPLIANCE
1098,FRAUD-001,Prévention Fraude & Corruption,2013-09-02,COMP,2.0,73.86,157.89,COMPLIANCE
1098,ETHICS-001,Code de Déontologie Novaryn Tech,2013-08-17,COMP,1.5,82.0,115.85,COMPLIANCE
1098,SAFE-001,SAFe Agile Practitioner,2023-04-06,COMP,16.0,62.87,1395.09,COURSE
1098,COMM-001,Communication & Public Speaking,2025-06-14,ENR,8.0,0.0,343.23,OJT
1098,REACT-001,React & TypeScript Masterclass,2024-04-28,FAIL,36.0,43.39,1104.66,ELEARN
1098,PM-001,Product Management Essentials,2021-02-28,COMP,20.0,80.06,1020.57,COURSE
1099,GDPR-001,RGPD & Protection des Données,2019-01-14,COMP,2.0,92.55,216.58,COMPLIANCE
1099,HEALTH-001,Santé & Sécurité au Travail,2019-01-17,COMP,4.0,76.9,250.0,COMPLIANCE
1099,FIRE-001,Sécurité & Évacuation Incendie,2018-12-09,COMP,1.0,76.34,98.71,COMPLIANCE
1099,DEI-001,Égalité Femmes-Hommes,2018-12-28,COMP,3.0,81.52,168.48,COMPLIANCE
1099,FRAUD-001,Prévention Fraude & Corruption,2018-12-16,COMP,2.0,78.55,146.6,COMPLIANCE
1099,ETHICS-001,Code de Déontologie Novaryn Tech,2019-01-28,COMP,1.5,84.42,114.26,COMPLIANCE
1099,PYTHON-001,Python for Data Science,2020-08-04,COMP,24.0,63.31,1055.82,ELEARN
1099,EXCEL-001,Excel Avancé & Reporting,2022-05-08,COMP,8.0,94.5,436.43,ELEARN
1099,REACT-001,React & TypeScript Masterclass,2023-07-13,COMP,36.0,72.76,1226.89,ELEARN
1099,ML-001,Machine Learning Fundamentals,2022-11-21,COMP,40.0,78.19,1593.35,ELEARN
1099,LEAD-001,Leadership & Management,2024-04-26,FAIL,20.0,47.63,1622.11,COURSE
1100,GDPR-001,RGPD & Protection des Données,2015-09-16,COMP,2.0,82.75,209.68,COMPLIANCE
1100,HEALTH-001,Santé & Sécurité au Travail,2015-09-04,COMP,4.0,88.11,265.12,COMPLIANCE
1100,FIRE-001,Sécurité & Évacuation Incendie,2015-09-25,COMP,1.0,85.06,105.62,COMPLIANCE
1100,DEI-001,Égalité Femmes-Hommes,2015-10-12,COMP,3.0,80.05,181.26,COMPLIANCE
1100,FRAUD-001,Prévention Fraude & Corruption,2015-09-20,COMP,2.0,73.35,140.37,COMPLIANCE
1100,ETHICS-001,Code de Déontologie Novaryn Tech,2015-09-24,COMP,1.5,85.95,117.2,COMPLIANCE
1100,PYTHON-001,Python for Data Science,2022-04-10,COMP,24.0,97.37,1027.05,ELEARN
1100,SCRUM-001,Scrum Fundamentals,2020-01-08,COMP,12.0,92.51,640.97,ELEARN
1101,GDPR-001,RGPD & Protection des Données,2014-11-25,COMP,2.0,83.05,198.59,COMPLIANCE
1101,HEALTH-001,Santé & Sécurité au Travail,2014-10-29,COMP,4.0,73.65,249.48,COMPLIANCE
1101,FIRE-001,Sécurité & Évacuation Incendie,2014-11-19,COMP,1.0,71.5,101.99,COMPLIANCE
1101,DEI-001,Égalité Femmes-Hommes,2014-11-19,COMP,3.0,77.57,174.15,COMPLIANCE
1101,FRAUD-001,Prévention Fraude & Corruption,2014-11-14,COMP,2.0,93.01,135.71,COMPLIANCE
1101,ETHICS-001,Code de Déontologie Novaryn Tech,2014-11-13,COMP,1.5,75.36,116.57,COMPLIANCE
1101,K8S-001,Kubernetes Fundamentals,2022-05-28,COMP,24.0,61.42,971.86,ELEARN
1101,SQL-001,Advanced SQL for Analytics,2025-06-07,ENR,16.0,0.0,857.28,ELEARN
1102,GDPR-001,RGPD & Protection des Données,2018-09-13,COMP,2.0,75.26,201.4,COMPLIANCE
1102,HEALTH-001,Santé & Sécurité au Travail,2018-09-06,COMP,4.0,91.8,256.65,COMPLIANCE
1102,FIRE-001,Sécurité & Évacuation Incendie,2018-09-25,COMP,1.0,96.78,96.91,COMPLIANCE
1102,DEI-001,Égalité Femmes-Hommes,2018-09-27,COMP,3.0,90.67,170.79,COMPLIANCE
1102,FRAUD-001,Prévention Fraude & Corruption,2018-10-20,COMP,2.0,97.11,162.97,COMPLIANCE
1102,ETHICS-001,Code de Déontologie Novaryn Tech,2018-10-20,COMP,1.5,85.71,119.0,COMPLIANCE
1102,SQL-001,Advanced SQL for Analytics,2024-12-28,COMP,16.0,84.37,853.71,ELEARN
1102,EXCEL-001,Excel Avancé & Reporting,2025-04-12,ENR,8.0,0.0,385.83,ELEARN
1103,GDPR-001,RGPD & Protection des Données,2016-12-30,COMP,2.0,72.36,217.1,COMPLIANCE
1103,HEALTH-001,Santé & Sécurité au Travail,2016-12-31,COMP,4.0,79.06,245.04,COMPLIANCE
1103,FIRE-001,Sécurité & Évacuation Incendie,2016-11-25,COMP,1.0,98.51,95.14,COMPLIANCE
1103,DEI-001,Égalité Femmes-Hommes,2016-12-25,COMP,3.0,92.28,164.85,COMPLIANCE
1103,FRAUD-001,Prévention Fraude & Corruption,2016-12-11,COMP,2.0,98.95,158.81,COMPLIANCE
1103,ETHICS-001,Code de Déontologie Novaryn Tech,2016-12-20,COMP,1.5,77.83,115.28,COMPLIANCE
1103,COMM-001,Communication & Public Speaking,2024-03-01,COMP,8.0,68.61,452.26,OJT
1103,SCRUM-001,Scrum Fundamentals,2021-04-06,COMP,12.0,87.55,543.43,ELEARN
1103,SQL-001,Advanced SQL for Analytics,2023-10-19,COMP,16.0,61.83,775.68,ELEARN
1104,GDPR-001,RGPD & Protection des Données,2024-06-23,COMP,2.0,90.35,190.91,COMPLIANCE
1104,HEALTH-001,Santé & Sécurité au Travail,2024-07-08,COMP,4.0,76.21,264.1,COMPLIANCE
1104,FIRE-001,Sécurité & Évacuation Incendie,2024-07-24,COMP,1.0,73.89,95.34,COMPLIANCE
1104,DEI-001,Égalité Femmes-Hommes,2024-07-20,COMP,3.0,93.71,184.85,COMPLIANCE
1104,FRAUD-001,Prévention Fraude & Corruption,2024-06-18,COMP,2.0,76.64,135.54,COMPLIANCE
1104,ETHICS-001,Code de Déontologie Novaryn Tech,2024-07-02,COMP,1.5,76.63,122.67,COMPLIANCE
1104,PM-001,Product Management Essentials,2024-12-16,COMP,20.0,79.02,1220.76,COURSE
1104,REACT-001,React & TypeScript Masterclass,2024-12-06,COMP,36.0,72.79,1316.15,ELEARN
1104,SAFE-001,SAFe Agile Practitioner,2024-11-09,COMP,16.0,94.17,1399.57,COURSE
1104,EXCEL-001,Excel Avancé & Reporting,2024-11-06,COMP,8.0,66.8,386.81,ELEARN
1104,SQL-001,Advanced SQL for Analytics,2024-12-19,COMP,16.0,86.43,817.12,ELEARN
1105,GDPR-001,RGPD & Protection des Données,2024-04-03,COMP,2.0,88.94,202.45,COMPLIANCE
1105,HEALTH-001,Santé & Sécurité au Travail,2024-04-20,COMP,4.0,72.49,262.4,COMPLIANCE
1105,FIRE-001,Sécurité & Évacuation Incendie,2024-05-01,COMP,1.0,81.08,95.84,COMPLIANCE
1105,DEI-001,Égalité Femmes-Hommes,2024-04-18,COMP,3.0,83.54,178.83,COMPLIANCE
1105,FRAUD-001,Prévention Fraude & Corruption,2024-04-07,COMP,2.0,88.75,140.0,COMPLIANCE
1105,ETHICS-001,Code de Déontologie Novaryn Tech,2024-04-20,COMP,1.5,86.95,117.97,COMPLIANCE
1105,EXCEL-001,Excel Avancé & Reporting,2024-11-15,COMP,8.0,79.63,368.17,ELEARN
1105,AZURE-001,Microsoft Azure Fundamentals,2024-10-03,FAIL,28.0,42.5,1651.42,ELEARN
1106,GDPR-001,RGPD & Protection des Données,2015-04-08,COMP,2.0,72.91,188.73,COMPLIANCE
1106,HEALTH-001,Santé & Sécurité au Travail,2015-04-08,COMP,4.0,87.12,233.93,COMPLIANCE
1106,FIRE-001,Sécurité & Évacuation Incendie,2015-04-11,COMP,1.0,93.01,109.69,COMPLIANCE
1106,DEI-001,Égalité Femmes-Hommes,2015-04-26,COMP,3.0,86.5,174.67,COMPLIANCE
1106,FRAUD-001,Prévention Fraude & Corruption,2015-04-14,COMP,2.0,82.55,152.98,COMPLIANCE
1106,ETHICS-001,Code de Déontologie Novaryn Tech,2015-04-21,COMP,1.5,93.11,123.13,COMPLIANCE
1106,ML-001,Machine Learning Fundamentals,2023-03-17,COMP,40.0,76.16,1723.28,ELEARN
1106,EXCEL-001,Excel Avancé & Reporting,2023-11-15,COMP,8.0,96.98,358.84,ELEARN
1106,COMM-001,Communication & Public Speaking,2025-05-21,ENR,8.0,0.0,374.61,OJT
1106,REACT-001,React & TypeScript Masterclass,2021-08-09,COMP,36.0,73.36,1187.05,ELEARN
1107,GDPR-001,RGPD & Protection des Données,2013-01-16,COMP,2.0,90.5,183.93,COMPLIANCE
1107,HEALTH-001,Santé & Sécurité au Travail,2013-02-11,COMP,4.0,89.59,273.71,COMPLIANCE
1107,FIRE-001,Sécurité & Évacuation Incendie,2013-01-31,COMP,1.0,75.67,90.58,COMPLIANCE
1107,DEI-001,Égalité Femmes-Hommes,2013-01-19,COMP,3.0,74.16,184.32,COMPLIANCE
1107,FRAUD-001,Prévention Fraude & Corruption,2013-01-10,COMP,2.0,87.99,156.96,COMPLIANCE
1107,ETHICS-001,Code de Déontologie Novaryn Tech,2013-01-06,COMP,1.5,79.75,114.0,COMPLIANCE
1107,SAFE-001,SAFe Agile Practitioner,2022-01-11,COMP,16.0,94.54,1547.13,COURSE
1107,LEAD-001,Leadership & Management,2024-11-11,COMP,20.0,74.76,1668.59,COURSE
1107,SQL-001,Advanced SQL for Analytics,2023-04-04,COMP,16.0,97.49,901.13,ELEARN
1107,SCRUM-001,Scrum Fundamentals,2021-12-26,COMP,12.0,71.72,671.0,ELEARN
1107,REACT-001,React & TypeScript Masterclass,2023-06-30,COMP,36.0,78.45,1108.22,ELEARN
1108,GDPR-001,RGPD & Protection des Données,2021-05-07,COMP,2.0,83.31,189.68,COMPLIANCE
1108,HEALTH-001,Santé & Sécurité au Travail,2021-04-10,COMP,4.0,99.18,250.01,COMPLIANCE
1108,FIRE-001,Sécurité & Évacuation Incendie,2021-04-06,COMP,1.0,94.11,106.76,COMPLIANCE
1108,DEI-001,Égalité Femmes-Hommes,2021-04-09,COMP,3.0,77.35,187.99,COMPLIANCE
1108,FRAUD-001,Prévention Fraude & Corruption,2021-04-03,COMP,2.0,70.21,135.97,COMPLIANCE
1108,ETHICS-001,Code de Déontologie Novaryn Tech,2021-05-12,COMP,1.5,82.19,120.47,COMPLIANCE
1108,REACT-001,React & TypeScript Masterclass,2021-08-27,COMP,36.0,91.06,1252.95,ELEARN
1108,LEAD-001,Leadership & Management,2022-10-28,COMP,20.0,60.95,1491.36,COURSE
1108,EXCEL-001,Excel Avancé & Reporting,2025-05-07,ENR,8.0,0.0,437.4,ELEARN
1108,AZURE-001,Microsoft Azure Fundamentals,2025-04-05,ENR,28.0,0.0,1534.42,ELEARN
1108,ML-001,Machine Learning Fundamentals,2025-06-04,ENR,40.0,0.0,1662.05,ELEARN
1109,GDPR-001,RGPD & Protection des Données,2017-06-06,COMP,2.0,82.86,184.96,COMPLIANCE
1109,HEALTH-001,Santé & Sécurité au Travail,2017-05-18,COMP,4.0,95.41,262.9,COMPLIANCE
1109,FIRE-001,Sécurité & Évacuation Incendie,2017-06-15,COMP,1.0,92.61,92.24,COMPLIANCE
1109,DEI-001,Égalité Femmes-Hommes,2017-05-19,COMP,3.0,80.99,185.64,COMPLIANCE
1109,FRAUD-001,Prévention Fraude & Corruption,2017-05-18,COMP,2.0,97.39,158.87,COMPLIANCE
1109,ETHICS-001,Code de Déontologie Novaryn Tech,2017-05-22,COMP,1.5,77.94,115.92,COMPLIANCE
1109,K8S-001,Kubernetes Fundamentals,2023-03-30,COMP,24.0,69.79,1020.8,ELEARN
1109,COMM-001,Communication & Public Speaking,2023-04-14,COMP,8.0,77.79,434.48,OJT
1110,GDPR-001,RGPD & Protection des Données,2022-01-28,COMP,2.0,77.74,191.01,COMPLIANCE
1110,HEALTH-001,Santé & Sécurité au Travail,2021-12-17,COMP,4.0,92.84,232.4,COMPLIANCE
1110,FIRE-001,Sécurité & Évacuation Incendie,2022-01-02,COMP,1.0,70.78,107.6,COMPLIANCE
1110,DEI-001,Égalité Femmes-Hommes,2022-01-20,COMP,3.0,80.88,172.48,COMPLIANCE
1110,FRAUD-001,Prévention Fraude & Corruption,2022-01-29,COMP,2.0,74.75,154.02,COMPLIANCE
1110,ETHICS-001,Code de Déontologie Novaryn Tech,2022-01-14,COMP,1.5,91.39,124.16,COMPLIANCE
1110,COMM-001,Communication & Public Speaking,2024-12-14,COMP,8.0,71.69,386.11,OJT
1110,EXCEL-001,Excel Avancé & Reporting,2022-10-30,COMP,8.0,61.12,365.4,ELEARN
1110,PYTHON-001,Python for Data Science,2024-04-15,COMP,24.0,83.37,927.83,ELEARN
1111,GDPR-001,RGPD & Protection des Données,2021-03-07,COMP,2.0,85.26,214.81,COMPLIANCE
1111,HEALTH-001,Santé & Sécurité au Travail,2021-02-22,COMP,4.0,82.18,255.92,COMPLIANCE
1111,FIRE-001,Sécurité & Évacuation Incendie,2021-01-30,COMP,1.0,99.17,102.88,COMPLIANCE
1111,DEI-001,Égalité Femmes-Hommes,2021-02-26,COMP,3.0,95.58,173.31,COMPLIANCE
1111,FRAUD-001,Prévention Fraude & Corruption,2021-02-12,COMP,2.0,81.34,162.78,COMPLIANCE
1111,ETHICS-001,Code de Déontologie Novaryn Tech,2021-03-02,COMP,1.5,75.07,120.61,COMPLIANCE
1111,K8S-001,Kubernetes Fundamentals,2021-06-09,COMP,24.0,62.59,1009.19,ELEARN
1111,REACT-001,React & TypeScript Masterclass,2021-10-26,COMP,36.0,66.0,1239.11,ELEARN
1111,SCRUM-001,Scrum Fundamentals,2025-04-15,ENR,12.0,0.0,627.0,ELEARN
1112,GDPR-001,RGPD & Protection des Données,2020-09-19,COMP,2.0,84.96,202.78,COMPLIANCE
1112,HEALTH-001,Santé & Sécurité au Travail,2020-10-07,COMP,4.0,97.19,267.0,COMPLIANCE
1112,FIRE-001,Sécurité & Évacuation Incendie,2020-10-19,COMP,1.0,93.49,100.48,COMPLIANCE
1112,DEI-001,Égalité Femmes-Hommes,2020-09-11,COMP,3.0,92.24,175.09,COMPLIANCE
1112,FRAUD-001,Prévention Fraude & Corruption,2020-08-30,COMP,2.0,81.95,137.97,COMPLIANCE
1112,ETHICS-001,Code de Déontologie Novaryn Tech,2020-09-18,COMP,1.5,85.22,114.52,COMPLIANCE
1112,EXCEL-001,Excel Avancé & Reporting,2024-12-27,COMP,8.0,80.92,369.36,ELEARN
1112,SCRUM-001,Scrum Fundamentals,2025-04-23,ENR,12.0,0.0,634.15,ELEARN
1113,GDPR-001,RGPD & Protection des Données,2013-04-18,COMP,2.0,95.73,189.13,COMPLIANCE
1113,HEALTH-001,Santé & Sécurité au Travail,2013-04-22,COMP,4.0,83.68,227.01,COMPLIANCE
1113,FIRE-001,Sécurité & Évacuation Incendie,2013-04-15,COMP,1.0,77.97,95.55,COMPLIANCE
1113,DEI-001,Égalité Femmes-Hommes,2013-04-24,COMP,3.0,75.7,191.9,COMPLIANCE
1113,FRAUD-001,Prévention Fraude & Corruption,2013-03-12,COMP,2.0,97.18,138.98,COMPLIANCE
1113,ETHICS-001,Code de Déontologie Novaryn Tech,2013-03-27,COMP,1.5,71.83,113.46,COMPLIANCE
1113,K8S-001,Kubernetes Fundamentals,2025-04-09,ENR,24.0,0.0,999.82,ELEARN
1113,LEAD-001,Leadership & Management,2020-11-07,COMP,20.0,63.34,1363.83,COURSE
1113,ML-001,Machine Learning Fundamentals,2023-09-29,COMP,40.0,68.6,1593.87,ELEARN
1113,SCRUM-001,Scrum Fundamentals,2020-11-05,COMP,12.0,83.27,665.01,ELEARN
1113,SQL-001,Advanced SQL for Analytics,2024-06-22,COMP,16.0,95.46,866.58,ELEARN
1114,GDPR-001,RGPD & Protection des Données,2016-01-20,COMP,2.0,87.67,205.4,COMPLIANCE
1114,HEALTH-001,Santé & Sécurité au Travail,2016-02-25,COMP,4.0,83.69,225.02,COMPLIANCE
1114,FIRE-001,Sécurité & Évacuation Incendie,2016-02-25,COMP,1.0,82.22,95.41,COMPLIANCE
1114,DEI-001,Égalité Femmes-Hommes,2016-02-17,COMP,3.0,75.3,180.26,COMPLIANCE
1114,FRAUD-001,Prévention Fraude & Corruption,2016-02-09,COMP,2.0,78.51,154.36,COMPLIANCE
1114,ETHICS-001,Code de Déontologie Novaryn Tech,2016-01-24,COMP,1.5,96.02,113.98,COMPLIANCE
1114,SAFE-001,SAFe Agile Practitioner,2023-11-20,COMP,16.0,64.46,1507.78,COURSE
1114,ML-001,Machine Learning Fundamentals,2020-02-17,COMP,40.0,60.26,1788.82,ELEARN
1114,COMM-001,Communication & Public Speaking,2021-03-23,COMP,8.0,79.83,361.46,OJT
1114,AZURE-001,Microsoft Azure Fundamentals,2025-06-25,ENR,28.0,0.0,1506.23,ELEARN
1115,GDPR-001,RGPD & Protection des Données,2021-10-14,COMP,2.0,80.27,207.48,COMPLIANCE
1115,HEALTH-001,Santé & Sécurité au Travail,2021-11-07,COMP,4.0,75.48,263.94,COMPLIANCE
1115,FIRE-001,Sécurité & Évacuation Incendie,2021-11-03,COMP,1.0,76.95,96.14,COMPLIANCE
1115,DEI-001,Égalité Femmes-Hommes,2021-10-05,COMP,3.0,79.6,181.09,COMPLIANCE
1115,FRAUD-001,Prévention Fraude & Corruption,2021-09-22,COMP,2.0,90.54,162.83,COMPLIANCE
1115,ETHICS-001,Code de Déontologie Novaryn Tech,2021-09-29,COMP,1.5,87.13,111.71,COMPLIANCE
1115,AWS-001,AWS Cloud Practitioner,2025-06-17,ENR,30.0,0.0,1887.8,ELEARN
1115,REACT-001,React & TypeScript Masterclass,2022-08-04,COMP,36.0,80.66,1190.56,ELEARN
1115,PYTHON-001,Python for Data Science,2022-04-03,COMP,24.0,76.68,1067.94,ELEARN
1116,GDPR-001,RGPD & Protection des Données,2022-03-04,COMP,2.0,97.99,198.88,COMPLIANCE
1116,HEALTH-001,Santé & Sécurité au Travail,2022-04-12,COMP,4.0,79.11,232.25,COMPLIANCE
1116,FIRE-001,Sécurité & Évacuation Incendie,2022-03-11,COMP,1.0,91.8,106.58,COMPLIANCE
1116,DEI-001,Égalité Femmes-Hommes,2022-03-10,COMP,3.0,83.49,177.31,COMPLIANCE
1116,FRAUD-001,Prévention Fraude & Corruption,2022-03-15,COMP,2.0,92.88,135.17,COMPLIANCE
1116,ETHICS-001,Code de Déontologie Novaryn Tech,2022-03-15,COMP,1.5,71.66,117.81,COMPLIANCE
1116,K8S-001,Kubernetes Fundamentals,2025-04-25,ENR,24.0,0.0,1003.84,ELEARN
1116,AZURE-001,Microsoft Azure Fundamentals,2025-05-07,ENR,28.0,0.0,1759.62,ELEARN
1116,SCRUM-001,Scrum Fundamentals,2023-10-19,COMP,12.0,77.1,578.83,ELEARN
1117,GDPR-001,RGPD & Protection des Données,2013-07-05,COMP,2.0,86.8,187.98,COMPLIANCE
1117,HEALTH-001,Santé & Sécurité au Travail,2013-06-13,COMP,4.0,88.53,247.01,COMPLIANCE
1117,FIRE-001,Sécurité & Évacuation Incendie,2013-06-17,COMP,1.0,73.21,94.86,COMPLIANCE
1117,DEI-001,Égalité Femmes-Hommes,2013-06-20,COMP,3.0,91.69,195.89,COMPLIANCE
1117,FRAUD-001,Prévention Fraude & Corruption,2013-07-07,COMP,2.0,84.1,164.13,COMPLIANCE
1117,ETHICS-001,Code de Déontologie Novaryn Tech,2013-06-02,COMP,1.5,93.44,117.36,COMPLIANCE
1117,AWS-001,AWS Cloud Practitioner,2023-05-19,COMP,30.0,62.24,1715.05,ELEARN
1117,AZURE-001,Microsoft Azure Fundamentals,2020-09-06,COMP,28.0,77.52,1496.43,ELEARN
1117,PM-001,Product Management Essentials,2022-10-17,COMP,20.0,95.23,1046.64,COURSE
1117,SAFE-001,SAFe Agile Practitioner,2024-07-15,FAIL,16.0,53.92,1536.21,COURSE
1117,REACT-001,React & TypeScript Masterclass,2025-06-14,ENR,36.0,0.0,1127.59,ELEARN
1118,GDPR-001,RGPD & Protection des Données,2021-12-24,COMP,2.0,86.86,197.53,COMPLIANCE
1118,HEALTH-001,Santé & Sécurité au Travail,2022-01-01,COMP,4.0,87.18,263.14,COMPLIANCE
1118,FIRE-001,Sécurité & Évacuation Incendie,2021-12-28,COMP,1.0,86.7,106.35,COMPLIANCE
1118,DEI-001,Égalité Femmes-Hommes,2022-01-25,COMP,3.0,70.66,189.8,COMPLIANCE
1118,FRAUD-001,Prévention Fraude & Corruption,2021-12-16,COMP,2.0,96.12,155.98,COMPLIANCE
1118,ETHICS-001,Code de Déontologie Novaryn Tech,2022-01-28,COMP,1.5,79.42,128.48,COMPLIANCE
1118,COMM-001,Communication & Public Speaking,2023-07-09,COMP,8.0,74.49,363.88,OJT
1118,AWS-001,AWS Cloud Practitioner,2024-11-02,FAIL,30.0,44.92,1855.95,ELEARN
1118,PYTHON-001,Python for Data Science,2024-04-01,FAIL,24.0,42.67,1042.67,ELEARN
1118,SQL-001,Advanced SQL for Analytics,2024-06-22,COMP,16.0,92.24,871.54,ELEARN
1118,K8S-001,Kubernetes Fundamentals,2025-04-07,ENR,24.0,0.0,1236.28,ELEARN
1119,GDPR-001,RGPD & Protection des Données,2017-06-27,COMP,2.0,81.2,202.63,COMPLIANCE
1119,HEALTH-001,Santé & Sécurité au Travail,2017-05-28,COMP,4.0,98.79,268.65,COMPLIANCE
1119,FIRE-001,Sécurité & Évacuation Incendie,2017-06-15,COMP,1.0,93.7,99.84,COMPLIANCE
1119,DEI-001,Égalité Femmes-Hommes,2017-07-01,COMP,3.0,80.01,164.42,COMPLIANCE
1119,FRAUD-001,Prévention Fraude & Corruption,2017-05-30,COMP,2.0,86.96,164.23,COMPLIANCE
1119,ETHICS-001,Code de Déontologie Novaryn Tech,2017-07-14,COMP,1.5,73.37,111.8,COMPLIANCE
1119,PM-001,Product Management Essentials,2020-07-31,COMP,20.0,99.72,1290.69,COURSE
1119,K8S-001,Kubernetes Fundamentals,2025-05-25,ENR,24.0,0.0,1204.86,ELEARN
1120,GDPR-001,RGPD & Protection des Données,2023-06-29,COMP,2.0,83.54,215.22,COMPLIANCE
1120,HEALTH-001,Santé & Sécurité au Travail,2023-07-17,COMP,4.0,74.57,241.52,COMPLIANCE
1120,FIRE-001,Sécurité & Évacuation Incendie,2023-06-11,COMP,1.0,89.44,96.8,COMPLIANCE
1120,DEI-001,Égalité Femmes-Hommes,2023-07-03,COMP,3.0,93.43,188.62,COMPLIANCE
1120,FRAUD-001,Prévention Fraude & Corruption,2023-06-27,COMP,2.0,96.68,147.04,COMPLIANCE
1120,ETHICS-001,Code de Déontologie Novaryn Tech,2023-06-18,COMP,1.5,70.19,127.88,COMPLIANCE
1120,SCRUM-001,Scrum Fundamentals,2024-12-24,COMP,12.0,66.02,664.0,ELEARN
